Field Contact Key,Day of the Week,Field Contact Date,Reason Code Description,Age,Race,Sex,Pat Down,Enforcement,Police Beat,Street Number,Street Name,City
7922,Tue,10/18/2016 12:42:00 AM,TRAFFIC STOP,18,White,Male,Yes,NONE,76,2600,SHERIDAN RD,EVNSTN
7923,Tue,10/18/2016 12:42:00 AM,TRAFFIC STOP,18,,Male,Yes,NONE,76,2600,SHERIDAN RD,EVNSTN
7921,Tue,10/18/2016 12:08:00 AM,STREET STOP/SUSP PERSON,47,Black,Male,Yes,NONE,72,1000,SHERMAN,EVNSTN
7910,Mon,10/17/2016 12:26:00 AM,TRAFFIC STOP,26,Black,Male,Yes,NONE,,1600,DODGE AV,EVNSTN
7908,Sun,10/16/2016 10:28:00 PM,TRAF STOP/GANG NARC,18,White,Male,Yes,NONE,,,HOWARD/SEELEY,CHICAGO
7909,Sun,10/16/2016 10:28:00 PM,TRAF STOP/GANG NARC,18,Asian,Male,Yes,NONE,,,HOWARD/SEELEY,CHICAGO
7904,Thu,10/13/2016 06:43:00 AM,STREET STOP/SUSP PERSON,20,Black,Male,Yes,NONE,72,800,REBA PL,EVNSTN
7906,Thu,10/13/2016 12:10:00 AM,STREET STOP/SUSP PERSON,20,Black,Female,Yes,NONE,72,800,REBA PL,EVNSTN
7901,Wed,10/12/2016 11:27:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,36,Black,Male,Yes,NONE,78,1100,HOWARD STREET,EVANSTON
7862,Tue,10/11/2016 09:49:00 AM,STREET STOP,58,Black,Male,Yes,NONE,77,1800,DODGE AV/LYONS ST,EVNSTN
7858,Tue,10/11/2016 09:37:00 AM,SUSPICIOUS PERSON,37,,Male,Yes,NONE,78,600,HOWARD ST,EVNSTN
7857,Tue,10/11/2016 09:32:00 AM,STREET STOP,37,Black,Male,Yes,NONE,77,2100,DARROW AV,EVNSTN
7884,Tue,10/11/2016 04:15:00 AM,STREET STOP,58,Black,Male,Yes,NONE,72,1000,CHICAGO AV,EVNSTN
7848,Mon,10/10/2016 11:30:00 PM,STREET STOP,18,Black,Male,Yes,NONE,75,2100,PAYNE ST,EVNSTN
7836,Mon,10/10/2016 09:24:00 AM,SUSPICIOUS PERSON,21,Black,Male,Yes,NONE,78,100,CUSTER AV,EVNSTN
7840,Sun,10/09/2016 11:38:00 PM,TRAFFIC STOP,18,White,Male,Yes,NONE,74,1300,DEWEY AV,EVNSTN
7839,Sun,10/09/2016 11:33:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,74,1300,DEWEY AV,EVNSTN
7838,Sun,10/09/2016 09:26:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,74,1300,DEWEY AV,EVNSTN
7847,Sun,10/09/2016 06:12:00 PM,STREET STOP,18,White,Male,Yes,NONE,77,2000,DODGE AV,EVNSTN
7846,Sun,10/09/2016 06:12:00 PM,STREET STOP,17,Black,Male,Yes,NONE,77,2000,DODGE AV,EVNSTN
7905,Fri,10/07/2016 08:14:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,77,2200,EMERSON ST,EVNSTN
7824,Fri,10/07/2016 09:07:00 AM,TRAFFIC STOP,22,White,Male,Yes,NONE,77,2000,FOSTER ST,EVNSTN
7823,Fri,10/07/2016 08:58:00 AM,TRAFFIC STOP,19,White,Male,Yes,NONE,77,2000,FOSTER ST,EVNSTN
7831,Fri,10/07/2016 03:07:00 AM,STREET STOP/SUSP PERSON,58,Black,Male,Yes,NONE,,7400,NORTH ROGERS,CHICAGO
7832,Fri,10/07/2016 03:07:00 AM,STREET STOP/SUSP PERSON,25,Black,Male,Yes,NONE,,7400,NORTH ROGERS,CHICAGO
7829,Thu,10/06/2016 11:22:00 PM,TRAFFIC STOP,28,Black,Male,Yes,NONE,,7100,RIDGE,CHICAGO
7828,Thu,10/06/2016 11:05:00 PM,TRAFFIC STOP,29,Black,Male,Yes,NONE,,7100,RIDGE,CHICAGO
7877,Thu,10/06/2016 10:57:00 PM,TRAFFIC STOP,21,Black,Male,Yes,NONE,,7100,RIDGE,CHICAGO
7876,Thu,10/06/2016 10:28:00 PM,TRAFFIC STOP,29,Black,Male,Yes,NONE,,7100,RIDGE,CHICAGO
7793,Thu,10/06/2016 04:30:00 AM,TRAFFIC STOP,28,Black,Male,Yes,ARREST,,,DEMPSTER/LINCOLNWOOD DRIVE,SKOKIE
7830,Thu,10/06/2016 03:43:00 AM,TRAFFIC STOP,22,Black,Male,Yes,NONE,77,1500,SIMPSON ST,EVNSTN
7794,Thu,10/06/2016 01:56:00 AM,TRAFFIC STOP,24,Black,Female,Yes,NONE,,,DEMPSTER/LINCOLNWOOD DRIVE,SKOKIE
7795,Thu,10/06/2016 01:55:00 AM,TRAFFIC STOP,23,Black,Male,Yes,NONE,,,DEMPSTER/LINCOLNWOOD DRIVE,SKOKIE
7792,Wed,10/05/2016 11:30:00 PM,STREET STOP/SUSP PERSON,27,White,Male,Yes,NONE,72,700,HINMAN AV,EVNSTN
7786,Wed,10/05/2016 11:08:00 PM,TRAFFIC STOP,26,Black,Male,Yes,NONE,,600,BRUMMEL ST,EVNSTN
7797,Wed,10/05/2016 10:18:00 PM,TRAF STOP/GANG NARC,19,Black,Female,Yes,NONE,74,2300,GREENWOOD ST,EVAN
7796,Wed,10/05/2016 10:12:00 PM,TRAF STOP/GANG NARC,29,Black,Male,Yes,NONE,74,2300,GREENWOOD ST,EVAN
7785,Wed,10/05/2016 10:00:00 PM,TRAFFIC STOP,36,Black,Male,Yes,NONE,,600,BRUMMEL ST,EVNSTN
7784,Wed,10/05/2016 04:53:00 AM,STREET STOP/GANG NARC,25,White,Male,Yes,NONE,73,1600,ORRINGTON AV,EVANSTON
7790,Tue,10/04/2016 08:21:00 PM,TRAFFIC STOP,41,White,Male,Yes,ARREST,77,1400,EMERSON ST,EVNSTN
7953,Mon,10/03/2016 11:46:00 PM,TRAFFIC STOP,25,White,Male,Yes,NONE,,7600,NORTH PAULINA,CHICAGO
7938,Mon,10/03/2016 11:46:00 PM,TRAF STOP/GANG NARC,24,White,Male,Yes,NONE,,7600,PAULINA ST,CHICAGO
7947,Mon,10/03/2016 01:25:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,74,1400,FOWLER AV,EVNSTN
7941,Mon,10/03/2016 01:25:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,74,1400,FOWLER AV,EVNSTN
7948,Mon,10/03/2016 01:25:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,74,1400,FOWLER AV,EVNSTN
7944,Mon,10/03/2016 01:25:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,74,1400,FOWLER AV,EVNSTN
7931,Sun,10/02/2016 10:00:00 PM,STREET STOP,19,Black,Male,Yes,NONE,74,1900,DEMPSTER ST,EVNSTN
7929,Sun,10/02/2016 10:00:00 PM,STREET STOP,24,Black,Male,Yes,NONE,74,1900,DEMPSTER ST,EVNSTN
7933,Sat,10/01/2016 06:43:00 PM,TRAFFIC STOP,20,Black,Male,Yes,NONE,72,800,SHERIDAN RD,EVNSTN
7934,Sat,10/01/2016 06:43:00 PM,TRAFFIC STOP,21,White,Female,Yes,NONE,72,800,SHERIDAN RD,EVNSTN
